height,cohesion,friction_angle,unit_weight,slope_angle,water_depth_ratio,rainfall_mm_7d,temperature_c,vibrations_ms2,risk_level
28.66474223825012,46.60993900939431,42.348706466307036,19.1178781133388,34.034069524186776,0.05603445819319673,67.13327245868189,22.269949064272744,0.03606252368523362,Low
11.867477368883907,42.54360017811383,39.369848592455405,19.236874340823064,22.285256408123356,0.22973677478352866,76.60314179483547,23.3313917026456,0.04457445150300311,Low
23.190184627768286,49.08472433224891,35.965301104791216,19.139293788219447,22.925643595510167,0.12450780076013872,72.31338097180657,22.040850501117582,0.03991041588420819,Low
13.596922396953122,48.54431318790092,38.16627580329855,18.140090947447607,34.84447711141459,0.28747391824804364,58.27019690590751,19.322589864817107,0.03903693636777226,Low
23.448026420015537,44.20620550821239,38.87256729521141,18.851637384063473,29.243445000468228,0.21867926290509448,56.44033828426359,16.880683297950576,0.017093848733136307,Low
17.810896639896505,41.85016324219204,43.63182421213382,20.81531525587404,34.19374314831122,0.21225966115911238,55.913525842851215,20.11530308886352,0.03986373659688675,Low
21.568673576494813,44.05213454408493,42.27844270994124,19.72382191739108,28.816712509185486,0.1070668398324965,62.49105787730126,14.289465326073458,0.008420444454911538,Low
21.524579242622444,45.427417386338014,35.924752860595014,20.408432709683538,27.391063003672844,0.06126825494425618,72.21334797377685,16.24719198099826,0.026761840376605908,Low
8.922365262330018,40.472157927644524,43.51954162650058,20.827558088713467,34.24553895030951,0.10525910349218327,73.09187864674107,24.793362276718497,0.043663035897103866,Low
23.660470807197893,42.01596015421552,43.04800397025791,20.270194680729453,24.408691643577157,0.15362327496076167,53.94536105895354,23.98615318160097,0.02062372757432706,Low
20.7985851845515,49.190336303818974,44.14101982949898,19.080517491666658,25.38143364642179,0.1826435756031085,65.6179005864622,16.320862117350522,0.017131119209094287,Low
11.433547310460542,44.67664873247617,39.568375888105535,17.637129316418825,26.037225509597253,0.20924354827348607,75.78712949462138,11.005120872380184,0.030253266436869757,Low
16.625678469836437,44.7986367442064,35.90161322308804,16.50322878943172,21.188698493627577,0.11832423967440144,57.20939151191346,16.002007704085212,0.03266551008345432,Low
7.099997582110774,43.39874485751702,43.438797143651904,18.78474954607986,34.73361133273821,0.22143702653545605,74.98421602225142,13.71746800790504,0.018153770555415186,Low
18.940096117612377,40.73578283167645,41.34156068516248,19.032194278535997,21.6023570871031,0.2755166323022411,59.07775895536117,24.18581795587125,0.008589405978922018,Low
27.900214688832953,49.096833332855326,38.400907611281106,16.871714356026033,29.561779907433632,0.1453086038434681,57.342996763228285,20.76444552899754,0.01378122344652186,Low
13.674031674490568,47.33520658949524,39.441515274724395,18.051276623511512,33.731910295865845,0.2130229524298778,61.573730585523045,21.573454690994573,0.01661180459020895,Low
17.544973269442167,42.98999326776907,35.32655777734999,19.04557889166903,21.242275274284342,0.2245676320886289,58.9037490062376,24.368045287300788,0.01458554729680439,Low
27.856808405019695,44.13450111797787,36.88525569826679,19.991526402694543,28.289504888943306,0.20623772795557693,59.12787587852867,16.739540307796773,0.002757547701988971,Low
11.842364440267332,42.32190076170927,43.823400605898414,16.53174784567039,21.018653297853092,0.13329437242058878,53.33419074714776,12.536510625938682,0.01278891753176315,Low
7.545939973604744,49.213890507901674,35.55728380122662,20.268551291544394,33.39048016561125,0.2996397141047123,63.30179739039631,19.033361836178205,0.043802380840652,Low
17.757816295364158,44.4778513882352,35.42652728418683,17.452611764591868,23.14339982570998,0.06160057799352654,66.84084664787349,17.665164494844795,0.04880335390486825,Low
13.585118076872286,42.62394406963197,43.84580544553183,20.206456122019627,21.03894599607289,0.29235504775601584,63.929808569358244,24.365136236940685,0.010562204668432003,Low
9.106055772096987,41.01605855277556,38.65831273874463,19.168913288392712,33.19716946428687,0.2698172706671193,55.21276704115903,18.177839997045055,0.04037561853978464,Low
12.879943316282603,41.878681532428615,38.424052003934555,18.15816409118213,23.95247183839637,0.27513575428504083,70.40746975954963,21.8304754865815,0.040448660592575174,Low
12.535546626282189,45.02078350510019,37.79070680682545,17.62519297835884,28.955358218112842,0.21056376383488656,63.67742426367916,11.251100015414075,0.0045224968528542325,Low
13.322820738501187,41.53826271117322,42.93004929874759,18.022960574236862,24.924211223678597,0.27449228241006696,63.383521615872866,11.380767526019692,0.004796205494161363,Low
24.55374947873483,49.21047493176819,35.18377940374119,19.2830535649158,26.268646099936298,0.05234508268839251,74.5813118322384,13.559652175151006,0.038043757976065275,Low
5.782680833277635,43.90375877810769,42.54733797088765,19.065882082777385,34.02577397614677,0.06325037021917056,53.68856330394321,22.70818726391557,0.010745564370264178,Low
26.689592000578525,48.63547681223794,43.85977015389109,19.71911129746428,34.060684016615056,0.07010174006980253,60.15785343052467,20.872781495503602,0.03900615651402019,Low
16.016374257252462,47.68735495281108,36.913488907627865,17.620736158121424,22.678096101962495,0.06252453272688009,69.39180259927411,17.735214483370477,0.01047453461628356,Low
8.973873423769916,44.89163341524207,42.59139838187265,17.90090822979598,27.589778377205462,0.2329166519063427,55.69767369560748,16.113789872823645,0.013064217494500065,Low
6.880648955133507,42.008557775547125,37.05731158832149,19.448602399210355,32.58166339000903,0.2923610112705976,74.18064427562024,23.03848562533767,0.002503061526980872,Low
26.35000437781215,49.22684071450955,35.895571937114404,17.283464960401265,28.07827984562413,0.22689679561944615,60.72944979821622,21.377940994919165,0.04328927751608884,Low
13.331499014923855,45.089174069051325,37.71822346177786,19.55825920307496,34.30031047315377,0.20131830133776363,52.206137679014596,23.318871541001435,0.04382138732081561,Low
7.263111499171003,43.18163912002566,36.57987675866314,20.132477895826902,22.64591632357081,0.118236955201255,78.10875468675914,10.272815835058212,0.0481507086813522,Low
11.845822849021712,48.09641363303463,43.355304041274316,19.268539253740247,34.05592185443398,0.09464213673447484,70.43208748607634,19.94199106639065,0.03962595982673666,Low
8.51367439159819,43.89963608520493,37.79303090567228,19.892842887450072,27.903384389479573,0.23670635932778916,56.78954005143927,18.755987107981586,0.0035900512806735243,Low
14.87760906550279,43.39622524822319,36.014534002790995,18.614983696302488,24.312076503167866,0.10070400636468398,69.07769574675035,23.56680312930896,0.035974278647855226,Low
22.9558649804957,47.95177040782501,37.85503437922026,17.85341067308337,29.995175453164862,0.07074221706808152,76.05873922379018,21.971606568305578,0.007908245271716734,Low
9.849025914058702,42.68745520908229,44.83793680943653,16.164454218272834,25.20468740909428,0.23014512906243528,66.68948920108406,24.768114359169694,0.030785546130560407,Low
22.774245111972263,49.078693128754225,36.25118110504444,20.899647334132197,30.13923252788671,0.2956364696807018,75.6307526664833,21.893571980926843,0.013603065803864662,Low
6.079197312929822,44.38516388221248,38.18009884840082,17.179237367655517,27.823729388245873,0.0770613329556188,71.91845623515731,22.905921112897623,0.017671964450300198,Low
5.130528151827458,47.17122703843716,38.429392534912836,16.896312463550487,34.23439409891555,0.22424470220815618,75.13732034215029,11.750845221012051,0.04432252586467509,Low
22.196841772396425,42.75299379433835,37.80134621802371,20.421611018515904,23.891723766156765,0.1365869884971761,52.2464154656316,19.17793796444853,0.02697532258757291,Low
29.7819897120423,43.785263827391,42.04068872009778,19.516771392389884,22.5971876042935,0.19619190037654838,68.85580991212069,18.69110857770526,0.01993276250808576,Low
6.060860765465541,43.200344120407166,39.55294792675788,19.05211376273073,28.732513840871157,0.23475423170889947,71.32348653354684,12.064722207735155,0.03403716241322382,Low
15.900444398112775,47.672058786411164,35.97143901884131,18.437001858544388,23.38955455010021,0.29075648896335093,62.11627808885828,23.041675939387645,0.04752438349666214,Low
11.616151853912505,43.974808139657,40.98148811489071,17.274374138372607,21.362739021449723,0.23516450290119673,67.29287649799261,16.88029897889891,0.02521529458349997,Low
25.27834259233334,41.48232493298959,42.418436107583645,20.65127925402163,23.607742856337136,0.26135149121237894,76.89988334420845,17.636263060857118,0.0443406882271768,Low
27.618665320312704,40.963292267970395,35.802410517533495,17.007739277354457,28.42792986109552,0.25228962993132203,57.405413175191356,12.07154245014478,0.04254351701966177,Low
15.297412136236186,49.50618621747679,38.42360663653811,18.513408846410083,21.140185968642037,0.2912109067020184,65.53064065288093,21.499585057301132,0.03555080628783435,Low
29.024936633160422,45.65456179983469,44.27269256402103,18.872386736717058,34.346390891353195,0.18773451634070887,52.648348666514515,20.90301241822218,0.02805034389086844,Low
12.158154321127219,43.257123711945326,40.12040925550859,19.18696349699308,33.37936546961467,0.17506807140987046,62.029451549695224,10.812364501486403,0.035832580954131096,Low
28.877958390270155,44.26410422833523,41.41519843400775,20.561862979728858,29.360429056353446,0.20821249573089223,54.62502170785104,21.936986204847592,0.022013603321819848,Low
28.621112044440153,48.427774579228476,42.83520691201032,18.526355549684858,27.10581845947187,0.16275300583652302,70.27861521133124,15.31590443027148,0.00738002437652921,Low
10.531509620172326,40.00095231212883,36.50286403262463,16.842034716242566,34.31241917831503,0.06435087663024015,53.90620211974494,22.453957832743786,0.045778090948775024,Low
13.435870018564504,41.159942500936225,39.95808463119819,19.325633092511126,33.26970310961408,0.11665177514907656,76.0161962952574,10.030201948308871,0.03875137464008779,Low
20.595256621722157,40.7430483644276,39.87108836410376,20.649318082227854,27.983836018747255,0.23251521826389826,64.1818363234008,17.559496937872055,0.03518973055063315,Low
16.96956308089946,48.39026002875107,35.72984040982136,16.37183636028579,34.570366423833974,0.12691618338129668,53.86766698968149,12.763890513353111,0.029592326538228124,Low
25.928281448535078,48.020190968309414,38.83497000023976,18.22545682348278,21.431897423774007,0.19602877792060025,61.54336911772555,20.886753117530766,0.009236979965949223,Low
26.483996581767,49.957743581877374,37.39894734638678,18.339134437848184,20.997378564844503,0.11374493307268242,71.61891886284172,14.070956931228762,0.034789571999001026,Low
16.14056237106834,48.20495562379565,40.6522973752041,20.842990135647312,23.981043207692764,0.2682633270251125,67.62058590785114,22.92220199791761,0.0021015323378646756,Low
16.309880083992084,45.119492676089244,41.46706909603637,18.06579098355168,21.15532377788303,0.056881923790891784,79.98225642486872,18.556104800478877,0.024105682671903154,Low
13.873754487208396,49.81228077694016,44.66699717105802,18.086023697345702,30.5178909730134,0.21271146049144346,75.40982080816804,18.369573929261623,0.03649023558219614,Low
11.734712852812368,48.85295123396004,42.547764176089174,16.55654923047136,31.512396967279514,0.16739807613940705,59.161654394420886,15.105826084470428,0.025896814477128244,Low
26.391187469975048,44.664852698601734,40.84791445306496,16.726224592417278,20.99793201769803,0.22387571007979035,66.66787287970145,22.00774908896128,0.008902786410391062,Low
26.114040129053727,40.00015479498624,40.620303312019956,20.883937138258016,23.664708915796208,0.20425768301230918,56.66899588656313,16.598781372553447,0.026785519740670657,Low
27.343131135855153,46.94348984647204,43.09716148331346,18.91733189723894,32.02011183141436,0.08082538272028107,67.54012807781172,20.951517239947208,0.042383249502591175,Low
26.4552820719764,41.40187072632337,35.60863300647018,19.383395905919787,23.429159157027314,0.09927572891975077,63.68395776559751,11.198037076604821,0.02365805071818257,Low
28.87397395583864,44.4131251686005,43.471843975850334,18.068533066357517,32.69531915261259,0.09535080852682244,52.443557202201795,23.77263866233431,0.02646919823204917,Low
25.08937773962894,43.099486081980594,41.60689029827999,16.505963473633223,21.459705035494423,0.10597674593818511,73.80904483288471,24.410300792029865,0.028172702685651446,Low
28.027402906007385,44.759350981274245,35.576207167781156,17.987053147826597,20.587894989713853,0.10270785559209535,57.216143665475414,13.277825164337964,0.008303309803808988,Low
18.87907923277442,47.45555450886106,43.21248355609463,18.136681356674373,28.552430967868055,0.2787494959010118,60.84495521367734,16.133333554000053,0.04885873160185519,Low
22.343995412439973,42.84563610330782,38.764229759732366,18.66603875429903,32.227270619433234,0.14648625232452023,64.86496754405229,16.30268756820383,0.015720274677031944,Low
16.28824156052565,43.71790810738859,44.72515815442955,20.00290682111256,31.799543578923945,0.198436139638619,70.47401111814858,18.289666356182796,0.023898820014601446,Low
9.91903805330469,42.03610145253773,37.79623039817487,17.691243935343007,21.452465456529392,0.23101790559518864,62.49484516544533,18.32052813767409,0.022940690086019178,Low
14.884045116750725,46.88936479459396,40.35122674157034,16.281887859749535,31.54418162309016,0.05942109544180878,69.4889958008978,14.391221752079293,0.004664881726923586,Low
18.358732024109386,43.04449742286245,38.343663448214265,16.911821281467805,31.139568812768417,0.11378617977488846,55.64811729196024,14.309934094001806,0.00605389006565021,Low
19.075583963753218,41.69714691971686,37.18585292331802,18.047598822688933,34.41307634263955,0.26381888876938714,65.64496465958057,15.677951337544425,0.009872741934241012,Low
12.986151903633463,48.50237280990994,36.1528998376443,20.777355260636657,33.07867720593438,0.11473316024683054,51.517391613327966,13.835470454342522,0.04577351140096631,Low
19.211691173309077,46.94279372879364,43.06834111117157,20.77923485017636,20.997137926362413,0.05628466315987636,54.58298058821446,14.852554807895533,0.03927746483195526,Low
6.381276399620179,47.08670692208603,37.07396953319697,18.710689059846764,34.30373572637583,0.22330926933166861,52.66358846341066,19.345464598111214,0.04088180847950112,Low
14.639229150026585,45.02740650038053,35.452726838632934,17.15106040523556,34.6753963246025,0.09602671565459782,60.66571192284831,18.866139619371104,0.046085395112222774,Low
26.14561433689982,47.71021094049899,35.88346723583171,17.901095196185953,31.529449333984182,0.0774587651588521,79.79771799232026,19.635419332981222,0.030864458088295264,Low
9.425784266752142,42.91009028380687,40.23941536691658,19.6747638584637,29.86655705650485,0.14331679046778845,50.57295848842556,11.054265165780034,0.024750000572940016,Low
5.3602726714599385,40.8843111197482,38.23178115728165,17.290672232426658,32.212744498731155,0.16776131121661514,62.15829228963725,18.2746153482327,0.036310770475818877,Low
6.880282083460538,42.63807273938433,35.19575488175502,19.210505745821138,20.242358994951697,0.08210236506932707,70.04633644873894,12.49184493233506,0.043738767986540986,Low
16.179479891249777,48.526110428738605,37.82364581110264,18.987019140342817,34.649870879814614,0.16016092284722822,75.45478827846658,11.35740740640102,0.014103890973834549,Low
23.736782862138405,46.28330746621886,36.41897070923634,18.139887031449813,24.59036801653842,0.220178276701482,65.38134020900155,14.825562137242834,0.04818113379398715,Low
5.0616838193680715,49.92465741163704,40.074034661181095,19.9819151457746,20.843926587131868,0.19460100165785899,54.12671543372684,10.2833769877007,0.040475806079707626,Low
24.30472802195596,49.49726905455458,41.426183575459405,16.810033402624267,27.093986663551913,0.2875601051089542,62.21985803044234,16.770000435885944,0.04551582660640825,Low
18.000939586636076,47.1716781060164,35.13910723492315,20.21981597884369,33.69237221389699,0.1296985224568165,53.478343866856655,23.04130437797234,0.026715960151630358,Low
18.05218091652317,42.58953909410862,40.68353984015956,18.42182001272176,29.805315855916568,0.051961208254943395,78.16712150910303,12.329754453020648,0.03903888344180841,Low
12.759257561321009,46.96709961633667,36.08879641155423,20.172204711291656,21.46644569060719,0.06905522668229201,52.555578243936985,11.3161965635184,0.025285435567724703,Low
29.30468012046392,40.63217797966853,37.960885011879796,17.452222751267108,31.02898886712908,0.238206365882296,56.35457150831112,10.33009583233174,0.048535804750141465,Low
29.60613126371308,49.10268573561858,38.499046110105084,16.18225928636183,24.13704840873223,0.22657666439496005,55.89240059769169,20.60820198261704,0.04147256437008878,Low
17.383979160556635,44.53019829252918,44.2502277917653,18.359708370529646,28.16972957269107,0.2561070861055642,57.030779708425506,10.529390977779846,0.009940518808686401,Low
7.985332103827121,46.35325203894488,41.69458072254884,18.377362658353633,32.428071957172584,0.25258742038547927,52.025852152745074,15.733010326626943,0.02398768974139106,Low
22.43798246194674,40.88619957021251,36.49664166909497,20.320576954412346,23.45549745193581,0.12632004463751623,67.99202099101,13.558259032272849,0.049502171544721814,Low
9.35701425059864,45.94478088663987,40.83613346943322,20.32253213984947,21.22323379913137,0.12941233359367615,68.26395257525584,24.38879934090577,0.02010587010418846,Low
26.70949626669096,48.33172864828936,38.11096468922727,17.656613329839576,20.342672833470747,0.2437860658263623,62.323373351559255,11.383123820905542,0.023197972344446045,Low
19.16306893462155,49.660782668396074,39.38782226796007,17.73537256767657,29.454764859376734,0.12862953076571704,63.23411907142953,15.255118145173855,0.019831162445481505,Low
17.62678355979304,43.258289303311024,38.56182438657486,16.17140999900309,30.81370068957584,0.08754543365811164,77.76359087602222,12.183885428214388,0.021740853711434513,Low
8.829030469857813,42.95086115987715,38.6494675552943,17.033109580043263,23.51345184524226,0.22172126936777564,50.70940905704602,24.08590256304729,0.02173403617074643,Low
23.24964935101326,48.72788062486651,40.203325491079575,18.931774325528906,22.76025318720339,0.11344137821224932,73.99914146829641,10.576533767371536,0.019082126564088087,Low
7.4375825964949085,45.1269083297712,36.36868441356353,18.92266411359955,22.896040327355696,0.20591527840608198,57.061533727585385,24.927816048015607,0.02870156771933864,Low
23.49701418670578,43.29615636970701,43.022283442657034,19.56166008326214,26.034489569160357,0.11388607385366466,50.462087423920224,12.43854792292405,0.007398828235170132,Low
12.411964740181052,40.49305258624229,36.026518751231386,17.70899632166718,29.339536954951036,0.1038339995745806,50.87561206475254,19.639112379251227,0.01117918886229754,Low
15.59356762377015,42.182796281298835,44.12592425503011,18.437301032531472,34.71488937533645,0.2672203728005789,68.90756862715182,11.846315785398321,0.03529951276111609,Low
21.78236177694728,47.23154588049931,38.296937298048746,19.368632839808413,23.459782843860857,0.2643378363070824,51.039468406191,15.23268638453198,0.04689752178376824,Low
23.36744685342718,40.45593948413345,41.19310086503535,16.334679382288233,20.32855644728529,0.10881825440446934,59.65406757939685,14.206595275565757,0.03792153111172495,Low
19.751131475712683,42.11299459946457,39.72350626168908,16.96124306090487,21.993935189963473,0.27586684872731315,68.06904739502515,24.201936152750626,0.006750251678705942,Low
23.553622069870062,41.60910521305825,41.4085358724291,18.968751835922212,23.28595067243979,0.16455494716864238,52.2713134058111,20.10514130633853,0.011517768226249881,Low
27.282696297328084,44.773680280892,41.271695031188145,17.434703038480848,23.762325555344766,0.09783650096169262,54.93639005087357,18.090845679483422,0.029900517589991377,Low
26.28471233934073,42.51276597011512,41.83573967831575,20.711036648572705,28.783657269375674,0.10603333515242462,50.53027146331336,16.730001379534542,0.038047556197257665,Low
18.06077844551065,44.41807308806025,38.253570087616396,18.105057948171197,26.67725227108357,0.25977611344391566,64.02088083676769,24.62103493512788,0.03876832351497459,Low
16.16870032824193,49.103655404880044,41.273840806213286,19.62953031114054,32.38256286937656,0.14294138401189316,62.98275513092832,16.190572895488927,0.03588123946102489,Low
6.179445737142723,46.01711261008094,37.5739220529468,20.029247271795686,27.203509310542948,0.12617034080487577,72.36657184559999,19.457303909283837,0.03694160254529802,Low
19.49675675201961,45.45358064425715,38.378539271632356,18.52112223417401,20.448913908674562,0.10591782567242249,73.12948938153968,24.563783492759132,0.002410796798176282,Low
24.83710746527943,45.14512449886696,38.37598688800645,16.582292104082168,26.706019174267,0.056387552961914986,70.98669864812548,21.85986181026487,0.04794043303932161,Low
16.22631161946286,42.32831479439562,38.658545124378584,16.473245236060276,33.7598142672434,0.2571827584356453,79.78483103804984,16.04549244921591,0.012121159739314817,Low
24.02419429406057,44.138099743582174,37.68480220764408,17.650532675224294,30.120367509200037,0.2962574093132406,75.94333363160253,12.81532556752869,0.017915727314241882,Low
29.08962113825576,43.339844013419565,40.994433530982434,16.987674296241384,20.976985762465127,0.2051947111394674,66.14959311529404,17.662286253881547,0.03797137360683399,Low
26.116790230543668,48.88541938703707,44.683746925724414,20.716004503569785,24.379841108313233,0.2935552701375391,69.37085171627518,19.47869744165542,0.041998654637203404,Low
14.239234942321925,43.91796324138047,35.047267337032515,17.015264352298978,34.93746435606141,0.2306230790353802,77.75542805172049,21.416956286658987,0.032976507744901566,Low
22.904982414396926,42.74878252844313,42.784152883279624,19.85138164513598,29.000176569910522,0.22827437664944666,52.32680371091863,17.895691179891084,0.03625936907612668,Low
24.8927818087343,41.16294532759086,37.695038453813275,17.283982593678097,23.687883953725347,0.09464706384301087,73.22146163417051,10.385251979942389,0.02047353687487815,Low
28.777388330857406,42.65084743186033,37.28537765775524,16.959786890503675,26.64295607925905,0.07600144764168969,50.822132058194626,19.269218308662595,0.013133447669526293,Low
23.1192495665856,48.2552101615216,36.58003920335482,17.856266178719586,22.925517640391455,0.11388065875474677,59.95003285324162,13.641257455890779,0.03250686371958103,Low
23.72121284874029,46.4472591383066,39.02469114826231,20.943643184367467,21.511730327581578,0.29590354100847205,68.40984448022331,23.856264240463297,0.025177748428109603,Low
6.684347279213213,46.8566780079578,36.60160057744131,18.790743586889125,34.64072527986315,0.21794755129730053,52.14522949349115,13.49175219229556,0.028518739289638655,Low
28.69060558922924,43.89680681976915,35.30410490595082,16.168380347419774,34.676828091547996,0.05932983412309008,72.89766332921505,14.357293363388301,0.0401086814211404,Low
19.02088072644083,47.85188094608505,36.69080405852759,16.825956364219458,31.432216379789992,0.2009550690601154,66.25351532254712,13.911336210961723,0.030857252335994165,Low
8.114294934466871,43.90083143041288,43.140468145196856,17.9425546838975,26.85267840614184,0.21014858161683714,63.36666893896446,19.491928435922688,0.03802140714574644,Low
13.655647496637792,49.7116711015735,37.86479144569162,17.576442081969688,24.17333034167726,0.2568363619980162,73.34331019812333,17.832059518875433,0.038064844561817024,Low
6.825028430662639,47.76801116796256,43.27525958362212,20.518774226403487,31.428478971913087,0.2924076374042064,57.037510593317094,23.450211526392355,0.01694167126021577,Low
27.917242609168433,45.55037306146973,38.011912550722485,18.863146787195436,23.641364170993896,0.2439705680488794,53.88227011645624,24.187259227329278,0.02019111212195411,Low
22.13905542063597,47.69846035646671,41.949288178340275,18.22349310283441,22.017211789142507,0.10552896317977543,50.1599095055287,21.267762552740006,0.049792489375431424,Low
25.04288928146967,48.6331392866478,39.671712831006545,20.888308478141983,20.461523968006034,0.0912496777587747,70.33508761982375,17.335151727412274,0.0068888356478437164,Low
7.552192301333198,43.940298446826326,36.2098110781663,16.478847763754818,21.515099823381863,0.07396501125164849,54.65777506347662,13.73475027538224,0.040824278033849346,Low
12.853543288935946,43.83095760388787,44.73227062404692,17.495771963486316,29.989931434489844,0.17677746563718744,63.50288653315337,10.02627316161129,0.012430158376798896,Low
16.92256575066158,41.65226142388693,35.14222174814839,20.516688079289786,29.598748195207097,0.23513210965855963,67.04462567038013,20.630708257324525,0.03864437938528983,Low
20.79504327406159,46.282539069462835,41.7754121071693,17.49548642447462,27.87772925685529,0.1172383715602326,68.7698274345146,13.363993200410992,0.014983067179793192,Low
27.689560934348584,44.23947286280131,39.19602583255535,16.275045705859927,32.94214228573465,0.09721322929098365,52.67364858960043,10.657568538265803,0.0029102097085956604,Low
23.029701656828635,47.16009964613279,41.642674576503936,18.54644092347977,25.802748878103262,0.08189591273515166,68.23308581025957,19.897422145036003,0.030382030463987547,Low
26.25891355917393,43.76533032837858,44.834063948995194,19.579857453362266,22.498868673899707,0.2407126250294317,70.1368286758425,17.224571002145954,0.030330973336097793,Low
9.421776114579327,43.216039050137816,38.16959806208067,18.971168774174757,20.16541377217976,0.13832771950033812,59.926863277760454,17.763284540183214,0.03482963472156593,Low
26.548906293021236,43.43635525139089,40.11688136749162,17.395926078905216,26.80165099769726,0.09413440537411398,56.36639887377934,13.439454270407536,0.003979128066544111,Low
19.210247647551967,42.5574148476798,39.1948911226859,20.79284331532851,24.65019661522007,0.20318911795961475,66.3656708859923,24.854457252666506,0.03360330996087777,Low
5.088296954900183,48.37320683931615,44.723437103159775,20.933025692231418,32.74582261763902,0.2843414227967234,73.7067147549315,24.305502184674513,0.03838994197586579,Low
16.69890052615912,46.95574565970786,40.15128595682156,20.122737320588836,33.16126989294902,0.18419397183662845,51.184453246790895,10.94953818552142,0.006827699443916386,Low
27.42339331471111,40.13222825278908,39.843066365675995,16.139786900352007,33.10546749732817,0.22446689487163551,77.5201062212492,18.794114575725093,0.04665083172168572,Low
26.899839226774674,40.62564624254867,37.71798108297567,19.251688970626716,22.90933157754294,0.15711174297028635,54.108959846162705,23.475226220778552,0.03337591289735919,Low
24.221865107601744,41.68191828042322,42.94802660554214,19.16841572247383,21.80703433409416,0.12584700265301912,79.23448083759068,24.84059293711727,0.009915069047228,Low
28.853194874284867,48.2017513276073,37.53189739163983,20.754419834086885,26.497675640537537,0.0661923717310791,77.87967248807134,21.00881782673453,0.03610718394862228,Low
19.583552782651452,41.22267511755769,40.186351655801964,18.04758236190401,22.992907157240055,0.12905177979598603,69.20030335656423,11.34770288464779,0.00841276009852234,Low
5.662396335035356,45.058293223891305,44.88066154179575,18.962150259549972,25.23817276065443,0.25835854529147195,72.18730472989988,18.786733571329805,0.012282799536487919,Low
11.106510128545864,40.413509647840975,41.047067287304785,19.602168840944728,26.03049617634849,0.13317693844721684,73.07770284261412,20.964022549761868,0.0029956304030465918,Low
24.095991887156867,47.68950922114663,35.57492449941905,20.972658017451277,25.728198701628475,0.06626233200813193,75.82160937743843,19.30702893741175,0.01758202539391944,Low
25.572047008025365,43.91363980962342,39.936873829475715,19.799568294658414,22.566584244627286,0.26742499778024786,63.776718587166215,12.507209918776317,0.037895651740601076,Low
6.891729700616199,47.838740547801024,37.740094004448366,17.305764580288866,25.275916042396638,0.10941821229115435,53.46881353820857,22.252566629764253,0.02052297114440419,Low
31.893530719084577,29.43768499183718,31.647574912317296,19.649386374598922,36.174952985019985,0.3894462312930522,82.53451105179597,26.386186121407455,0.07049116651277586,Medium
39.93896999332227,36.570466519898986,28.774193845549977,19.259335161616455,35.94521266629967,0.5294968073496462,93.63419689445887,29.02053122985831,0.050535646080684254,Medium
30.21137607737863,33.67002661031068,29.26963486549848,18.47262945410362,49.11059849719433,0.5152390549546118,134.4802054377691,25.629562909957812,0.050323482767234126,Medium
30.464744437361325,38.56836520963889,28.95681570513741,18.17053003399986,37.58482673097665,0.4769343485305293,127.0464282775237,29.140905566329156,0.07814333163121837,Medium
34.32652743576797,31.993138805840402,28.924168481560617,18.29061283240524,39.02891544904377,0.32259748985944137,126.77114813535883,26.64403540849419,0.06560798844369631,Medium
34.288594488005515,35.562640301223624,31.354026653626548,18.729492461406497,43.63821305615241,0.3653373501455436,84.50627097291024,28.09388425574755,0.0746479124002446,Medium
30.27520354540065,38.83470491081401,29.21671934035009,19.313076723034232,46.4420182195946,0.45579602808070174,137.61387037647998,29.554069989651467,0.06386064797663446,Medium
32.74996840926909,38.49045157744901,34.09795995686089,20.54749114456394,37.80431541051523,0.49205852118426174,116.61384132650446,27.938045575272955,0.07801258446019474,Medium
30.628692268034218,32.128487250334985,28.69322806159535,20.805097663419975,47.15088742263036,0.5340794706325912,144.32915224078698,27.507008320395258,0.05437512304690408,Medium
37.334745208896464,26.232880067123897,31.533810819228506,19.07677473034956,42.506728079697154,0.5031820595090827,102.94504051497296,25.97881366597938,0.05596310798375844,Medium
38.4314740312479,32.26116737874917,30.726055208377854,18.56495366578068,43.04362030300972,0.5957144490413446,85.30478847863264,27.713077877308613,0.05336310432660045,Medium
30.655968689435984,31.04908576176892,33.21567046055728,19.966385180089965,35.25471073473656,0.32601189418481946,109.42342877055093,29.78445477429174,0.07988445602837314,Medium
33.51691761454861,30.764513654360186,33.05684592078434,20.890839220637343,35.85042442124441,0.3600610699733338,125.7446474410294,29.66080265596514,0.07562691576330643,Medium
30.18323930828406,25.27227526016439,33.41505985045404,20.438369301872232,49.423399711605306,0.5440211758110124,103.3974229738284,27.460861720772108,0.06625717503012318,Medium
32.20947967212803,30.24315947228056,28.807784162314793,19.67339598930808,45.589242921766704,0.5442664563476174,94.19026950114704,25.729948570355383,0.06901390936262605,Medium
34.25631608003143,37.090939911686874,29.097881957224487,18.507464071582955,44.3119685008666,0.5792100408497309,133.507791756149,26.291969829687268,0.07068347819344577,Medium
32.94496735479325,28.562980151845878,28.85632577264736,19.203053894417643,48.4767302559638,0.5740442302399698,97.6089417125136,28.16338131755694,0.059987497664596615,Medium
30.25663032924448,32.72835869542871,30.794766879786895,20.25430187360588,35.87356475519179,0.5758923095025995,113.96737969986246,27.5977142570935,0.053337384121200586,Medium
